time,receiverId,transmitterId,receiverPower,receiverDeviceModel,transmitterDeviceModel
350,32,124,-86.88863786127372,model013,model013
350,32,130,-83.47352084800204,model013,model013
350,38,114,-84.33079970597883,model013,model013
350,39,112,-85.65927201867844,model013,model013
350,44,64,-85.71444713082292,model013,model013
350,48,118,-87.41124277025838,model013,model013
350,52,59,-86.9011629306257,model013,model013
350,53,107,-81.89987559882536,model013,model013
350,55,67,-77.1713568102869,model013,model013
350,59,52,-86.9011629306257,model013,model013
350,61,77,-86.83164699360375,model013,model013
350,63,77,-75.92332541668438,model013,model013
350,64,44,-85.71444713082292,model013,model013
350,66,96,-82.9732362536627,model013,model013
350,67,55,-77.1713568102869,model013,model013
350,71,138,-85.63348298575943,model013,model013
350,77,61,-86.83164699360375,model013,model013
350,77,63,-75.92332541668438,model013,model013
350,80,87,-81.18069135046701,model013,model013
350,82,107,-84.81877988192136,model013,model013
350,87,80,-81.18069135046701,model013,model013
350,96,66,-82.9732362536627,model013,model013
350,98,124,-84.56962671664368,model013,model013
350,98,130,-79.91740797599039,model013,model013
350,105,136,-77.66662308328202,model013,model013
350,106,121,-86.2263181065683,model013,model013
350,107,53,-81.89987559882536,model013,model013
350,107,82,-84.81877988192136,model013,model013
350,109,132,-82.65664060508823,model013,model013
350,112,39,-85.65927201867844,model013,model013
350,114,38,-84.33079970597883,model013,model013
350,115,126,-83.9430800126384,model013,model013
350,118,48,-87.41124277025838,model013,model013
350,121,106,-86.2263181065683,model013,model013
350,124,32,-86.88863786127372,model013,model013
350,124,98,-84.56962671664368,model013,model013
350,124,130,-84.0883043147873,model013,model013
350,126,115,-83.9430800126384,model013,model013
350,127,132,-87.30012985200021,model013,model013
350,130,32,-83.47352084800204,model013,model013
350,130,98,-79.91740797599039,model013,model013
350,130,124,-84.0883043147873,model013,model013
350,132,109,-82.65664060508823,model013,model013
350,132,127,-87.30012985200021,model013,model013
350,136,105,-77.66662308328202,model013,model013
350,138,71,-85.63348298575943,model013,model013
355,32,124,-76.30574604256084,model013,model013
355,32,130,-84.18697596988629,model013,model013
355,38,114,-85.15015022486041,model013,model013
355,52,119,-84.84262537289203,model013,model013
355,55,67,-78.11917211059104,model013,model013
355,63,77,-82.08353352873915,model013,model013
355,64,133,-76.41415122989666,model013,model013
355,67,55,-78.11917211059104,model013,model013
355,69,118,-87.26407305099558,model013,model013
355,77,63,-82.08353352873915,model013,model013
355,80,87,-81.08047422428382,model013,model013
355,82,107,-82.31120215931229,model013,model013
355,87,80,-81.08047422428382,model013,model013
355,103,141,-87.5496712189123,model013,model013
355,105,136,-79.45306101330995,model013,model013
355,106,131,-87.22192832696585,model013,model013
355,107,82,-82.31120215931229,model013,model013
355,109,132,-77.84036072661914,model013,model013
355,114,38,-85.15015022486041,model013,model013
355,115,126,-86.27341430650652,model013,model013
355,118,69,-87.26407305099558,model013,model013
355,119,52,-84.84262537289203,model013,model013
355,123,142,-85.80153609819848,model013,model013
355,124,32,-76.30574604256084,model013,model013
355,124,130,-86.73590815198028,model013,model013
355,126,115,-86.27341430650652,model013,model013
355,130,32,-84.18697596988629,model013,model013
355,130,124,-86.73590815198028,model013,model013
355,131,106,-87.22192832696585,model013,model013
355,132,109,-77.84036072661914,model013,model013
355,133,64,-76.41415122989666,model013,model013
355,136,105,-79.45306101330995,model013,model013
355,141,103,-87.5496712189123,model013,model013
355,142,123,-85.80153609819848,model013,model013
360,32,124,-80.484011654993,model013,model013
360,52,119,-82.4871478642963,model013,model013
360,55,67,-84.27805569026819,model013,model013
360,64,133,-83.2835087343313,model013,model013
360,65,113,-82.26610727317346,model013,model013
360,67,55,-84.27805569026819,model013,model013
360,69,118,-79.99151782411143,model013,model013
360,82,107,-79.76877838378851,model013,model013
360,100,103,-84.73152948744692,model013,model013
360,103,100,-84.73152948744692,model013,model013
360,103,141,-87.2306790067023,model013,model013
360,105,136,-86.61745183859117,model013,model013
360,105,139,-85.00025620040356,model013,model013
360,107,82,-79.76877838378851,model013,model013
360,113,65,-82.26610727317346,model013,model013
360,117,144,-87.29407183460066,model013,model013
360,118,69,-79.99151782411143,model013,model013
360,119,52,-82.4871478642963,model013,model013
360,123,142,-68.43030192867433,model013,model013
360,124,32,-80.484011654993,model013,model013
360,133,64,-83.2835087343313,model013,model013
360,136,105,-86.61745183859117,model013,model013
360,139,105,-85.00025620040356,model013,model013
360,139,144,-83.26045955029821,model013,model013
360,141,103,-87.2306790067023,model013,model013
360,142,123,-68.43030192867433,model013,model013
360,144,117,-87.29407183460066,model013,model013
360,144,139,-83.26045955029821,model013,model013
365,65,113,-85.84637351685333,model013,model013
365,69,118,-83.87243829019084,model013,model013
365,79,130,-87.2002617218488,model013,model013
365,82,107,-78.8626781919418,model013,model013
365,86,143,-84.71435512987617,model013,model013
365,100,103,-80.12246031797557,model013,model013
365,100,141,-86.91079803981427,model013,model013
365,103,100,-80.12246031797557,model013,model013
365,103,141,-87.1307206501097,model013,model013
365,107,82,-78.8626781919418,model013,model013
365,113,65,-85.84637351685333,model013,model013
365,118,69,-83.87243829019084,model013,model013
365,123,142,-87.59185909771281,model013,model013
365,130,79,-87.2002617218488,model013,model013
365,139,144,-77.86095236376967,model013,model013
365,141,100,-86.91079803981427,model013,model013
365,141,103,-87.1307206501097,model013,model013
365,142,123,-87.59185909771281,model013,model013
365,143,86,-84.71435512987617,model013,model013
365,144,139,-77.86095236376967,model013,model013
370,40,109,-87.57046466434295,model013,model013
370,49,145,-86.61571703007348,model013,model013
370,61,118,-84.2010141459152,model013,model013
370,63,118,-86.53051804400448,model013,model013
370,69,111,-87.01626298519795,model013,model013
370,69,126,-86.66577350422914,model013,model013
370,79,130,-86.49147100417309,model013,model013
370,81,95,-87.2154466850831,model013,model013
370,81,102,-87.05030393389166,model013,model013
370,82,107,-80.6706685536691,model013,model013
370,86,143,-84.59834558230946,model013,model013
370,95,81,-87.2154466850831,model013,model013
370,100,141,-85.25871825160715,model013,model013
370,102,81,-87.05030393389166,model013,model013
370,103,141,-87.26509139620838,model013,model013
370,107,82,-80.6706685536691,model013,model013
370,109,40,-87.57046466434295,model013,model013
370,111,69,-87.01626298519795,model013,model013
370,118,61,-84.2010141459152,model013,model013
370,118,63,-86.53051804400448,model013,model013
370,126,69,-86.66577350422914,model013,model013
370,130,79,-86.49147100417309,model013,model013
370,139,144,-85.71563883864295,model013,model013
370,141,100,-85.25871825160715,model013,model013
370,141,103,-87.26509139620838,model013,model013
370,143,86,-84.59834558230946,model013,model013
370,144,139,-85.71563883864295,model013,model013
370,145,49,-86.61571703007348,model013,model013
370,145,148,-78.99323852051894,model013,model013
370,148,145,-78.99323852051894,model013,model013
375,32,133,-86.3672040657543,model013,model013
375,40,109,-79.83016285780747,model013,model013
375,48,79,-85.87020212717124,model013,model013
375,49,145,-80.35153526593493,model013,model013
375,49,148,-84.59004741035261,model013,model013
375,61,126,-86.54390563448553,model013,model013
375,63,111,-84.49899322678539,model013,model013
375,63,118,-78.83614746308592,model013,model013
375,66,77,-86.2646697624078,model013,model013
375,77,66,-86.2646697624078,model013,model013
375,79,48,-85.87020212717124,model013,model013
375,81,95,-75.4030560177375,model013,model013
375,81,102,-85.67688513953803,model013,model013
375,82,107,-83.30475625092542,model013,model013
375,87,94,-84.8762249003043,model013,model013
375,87,96,-80.1157875707829,model013,model013
375,94,87,-84.8762249003043,model013,model013
375,94,96,-87.43232738590146,model013,model013
375,95,81,-75.4030560177375,model013,model013
375,95,102,-84.93618908763185,model013,model013
375,96,87,-80.1157875707829,model013,model013
375,96,94,-87.43232738590146,model013,model013
375,102,81,-85.67688513953803,model013,model013
375,102,95,-84.93618908763185,model013,model013
375,103,141,-87.61340603281533,model013,model013
375,107,82,-83.30475625092542,model013,model013
375,109,40,-79.83016285780747,model013,model013
375,109,127,-87.30703112014203,model013,model013
375,111,63,-84.49899322678539,model013,model013
375,111,118,-87.69528250094696,model013,model013
375,114,150,-83.5686337113702,model013,model013
375,115,132,-85.86869872614066,model013,model013
375,118,63,-78.83614746308592,model013,model013
375,118,111,-87.69528250094696,model013,model013
375,126,61,-86.54390563448553,model013,model013
375,127,109,-87.30703112014203,model013,model013
375,132,115,-85.86869872614066,model013,model013
375,133,32,-86.3672040657543,model013,model013
375,134,136,-86.97963129851308,model013,model013
375,136,134,-86.97963129851308,model013,model013
375,141,103,-87.61340603281533,model013,model013
375,145,49,-80.35153526593493,model013,model013
375,145,148,-80.16990712700775,model013,model013
375,148,49,-84.59004741035261,model013,model013
375,148,145,-80.16990712700775,model013,model013
375,150,114,-83.5686337113702,model013,model013
380,32,133,-86.00703186356304,model013,model013
380,40,109,-72.66000318216946,model013,model013
380,40,127,-87.07212758010715,model013,model013
380,48,79,-79.36039130680356,model013,model013
380,49,148,-87.25535367006461,model013,model013
380,52,106,-82.63339040453708,model013,model013
380,61,126,-84.61440783653413,model013,model013
380,63,111,-70.89246621485796,model013,model013
380,63,126,-84.72425880762881,model013,model013
380,66,77,-85.54948392522898,model013,model013
380,77,66,-85.54948392522898,model013,model013
380,79,48,-79.36039130680356,model013,model013
380,81,95,-85.26363081082548,model013,model013
380,81,102,-84.13171057473986,model013,model013
380,82,107,-85.66973581036879,model013,model013
380,87,94,-80.1901972116104,model013,model013
380,87,96,-83.36187868145781,model013,model013
380,94,87,-80.1901972116104,model013,model013
380,94,96,-86.83926938806444,model013,model013
380,95,81,-85.26363081082548,model013,model013
380,95,102,-77.75911656491154,model013,model013
380,96,87,-83.36187868145781,model013,model013
380,96,94,-86.83926938806444,model013,model013
380,102,81,-84.13171057473986,model013,model013
380,102,95,-77.75911656491154,model013,model013
380,106,52,-82.63339040453708,model013,model013
380,107,82,-85.66973581036879,model013,model013
380,109,40,-72.66000318216946,model013,model013
380,109,127,-86.81773558123984,model013,model013
380,111,63,-70.89246621485796,model013,model013
380,111,126,-82.77511363507253,model013,model013
380,114,150,-81.83647928291154,model013,model013
380,126,61,-84.61440783653413,model013,model013
380,126,63,-84.72425880762881,model013,model013
380,126,111,-82.77511363507253,model013,model013
380,127,40,-87.07212758010715,model013,model013
380,127,109,-86.81773558123984,model013,model013
380,127,129,-85.58101907165486,model013,model013
380,127,152,-77.75189402313205,model013,model013
380,129,127,-85.58101907165486,model013,model013
380,129,152,-84.36182947598442,model013,model013
380,133,32,-86.00703186356304,model013,model013
380,134,136,-80.6294243906433,model013,model013
380,136,134,-80.6294243906433,model013,model013
380,145,148,-81.30656220226598,model013,model013
380,148,49,-87.25535367006461,model013,model013
380,148,145,-81.30656220226598,model013,model013
380,150,114,-81.83647928291154,model013,model013
380,152,127,-77.75189402313205,model013,model013
380,152,129,-84.36182947598442,model013,model013
385,40,109,-85.29424945622239,model013,model013
385,45,128,-84.04332660605834,model013,model013
385,48,79,-74.49353272759278,model013,model013
385,48,124,-87.18627478738358,model013,model013
385,52,106,-68.48739846321969,model013,model013
385,53,154,-85.96464429085067,model013,model013
385,63,111,-84.92343731959281,model013,model013
385,63,126,-86.28167329716254,model013,model013
385,66,77,-86.44237956758158,model013,model013
385,77,66,-86.44237956758158,model013,model013
385,79,48,-74.49353272759278,model013,model013
385,79,124,-86.84126226336438,model013,model013
385,81,102,-82.43303204475761,model013,model013
385,82,107,-87.64529513595295,model013,model013
385,87,94,-79.99462057200897,model013,model013
385,94,87,-79.99462057200897,model013,model013
385,96,99,-84.45895872936582,model013,model013
385,99,96,-84.45895872936582,model013,model013
385,102,81,-82.43303204475761,model013,model013
385,104,125,-86.33266548776307,model013,model013
385,106,52,-68.48739846321969,model013,model013
385,107,82,-87.64529513595295,model013,model013
385,109,40,-85.29424945622239,model013,model013
385,109,127,-86.33692551177482,model013,model013
385,109,152,-84.9868158897619,model013,model013
385,111,63,-84.92343731959281,model013,model013
385,111,126,-70.88329868261725,model013,model013
385,114,150,-80.55121081306976,model013,model013
385,124,48,-87.18627478738358,model013,model013
385,124,79,-86.84126226336438,model013,model013
385,125,104,-86.33266548776307,model013,model013
385,126,63,-86.28167329716254,model013,model013
385,126,111,-70.88329868261725,model013,model013
385,127,109,-86.33692551177482,model013,model013
385,127,129,-87.08974620966234,model013,model013
385,127,152,-80.25798733315673,model013,model013
385,128,45,-84.04332660605834,model013,model013
385,129,127,-87.08974620966234,model013,model013
385,134,136,-81.17280184434686,model013,model013
385,136,134,-81.17280184434686,model013,model013
385,143,145,-87.25574708316553,model013,model013
385,143,148,-86.81434628320092,model013,model013
385,145,143,-87.25574708316553,model013,model013
385,145,148,-82.37143154131034,model013,model013
385,148,143,-86.81434628320092,model013,model013
385,148,145,-82.37143154131034,model013,model013
385,150,114,-80.55121081306976,model013,model013
385,152,109,-84.9868158897619,model013,model013
385,152,127,-80.25798733315673,model013,model013
385,154,53,-85.96464429085067,model013,model013
390,40,129,-85.61461707077619,model013,model013
390,45,128,-73.53993088405696,model013,model013
390,45,152,-84.27037408176896,model013,model013
390,48,79,-83.26118125858213,model013,model013
390,48,124,-82.33877773120234,model013,model013
390,52,106,-84.8048462073231,model013,model013
390,52,149,-87.43483283962256,model013,model013
390,53,156,-68.54654445949346,model013,model013
390,59,147,-83.76900364029233,model013,model013
390,69,115,-85.38059737332101,model013,model013
390,79,48,-83.26118125858213,model013,model013
390,79,124,-84.26989431108859,model013,model013
390,81,102,-80.72300990904033,model013,model013
390,87,94,-84.67668388311259,model013,model013
390,94,87,-84.67668388311259,model013,model013
390,96,99,-87.1941393422394,model013,model013
390,99,96,-87.1941393422394,model013,model013
390,102,81,-80.72300990904033,model013,model013
390,104,125,-79.0853462619436,model013,model013
390,106,52,-84.8048462073231,model013,model013
390,109,127,-85.87488309466434,model013,model013
390,109,128,-87.42702798094678,model013,model013
390,109,152,-82.92478167016563,model013,model013
390,111,126,-84.13140011674355,model013,model013
390,114,150,-80.41936830994146,model013,model013
390,115,69,-85.38059737332101,model013,model013
390,124,48,-82.33877773120234,model013,model013
390,124,79,-84.26989431108859,model013,model013
390,125,104,-79.0853462619436,model013,model013
390,126,111,-84.13140011674355,model013,model013
390,127,109,-85.87488309466434,model013,model013
390,127,152,-86.02677762507746,model013,model013
390,128,45,-73.53993088405696,model013,model013
390,128,109,-87.42702798094678,model013,model013
390,128,152,-81.42255068060891,model013,model013
390,129,40,-85.61461707077619,model013,model013
390,134,136,-87.36446281987732,model013,model013
390,136,134,-87.36446281987732,model013,model013
390,143,145,-81.81887211105699,model013,model013
390,143,148,-68.76185918407424,model013,model013
390,145,143,-81.81887211105699,model013,model013
390,145,148,-83.35680585536133,model013,model013
390,147,59,-83.76900364029233,model013,model013
390,148,143,-68.76185918407424,model013,model013
390,148,145,-83.35680585536133,model013,model013
390,149,52,-87.43483283962256,model013,model013
390,150,114,-80.41936830994146,model013,model013
390,152,45,-84.27037408176896,model013,model013
390,152,109,-82.92478167016563,model013,model013
390,152,127,-86.02677762507746,model013,model013
390,152,128,-81.42255068060891,model013,model013
390,154,156,-86.90034377692115,model013,model013
390,156,53,-68.54654445949346,model013,model013
390,156,154,-86.90034377692115,model013,model013
395,40,129,-80.08673600540477,model013,model013
395,45,109,-84.45528646658583,model013,model013
395,45,128,-83.87591432405932,model013,model013
395,45,152,-73.01543240721041,model013,model013
395,48,124,-84.83314741664984,model013,model013
395,52,149,-71.88523234743927,model013,model013
395,53,156,-86.5718221233738,model013,model013
395,59,147,-83.31128353459593,model013,model013
395,61,140,-84.17161319086657,model013,model013
395,65,107,-87.34587249773276,model013,model013
395,69,115,-84.71545038306695,model013,model013
395,70,91,-84.41591395290938,model013,model013
395,73,95,-87.322443911962,model013,model013
395,79,124,-80.70968555528675,model013,model013
395,81,102,-79.44207726000018,model013,model013
395,91,70,-84.41591395290938,model013,model013
395,95,73,-87.322443911962,model013,model013
395,102,81,-79.44207726000018,model013,model013
395,105,108,-86.93359817041213,model013,model013
395,107,65,-87.34587249773276,model013,model013
395,108,105,-86.93359817041213,model013,model013
395,109,45,-84.45528646658583,model013,model013
395,109,127,-85.44474626367646,model013,model013
395,109,128,-85.78950427158802,model013,model013
395,109,152,-86.01094394448731,model013,model013
395,114,150,-81.536574530288,model013,model013
395,115,69,-84.71545038306695,model013,model013
395,124,48,-84.83314741664984,model013,model013
395,124,79,-80.70968555528675,model013,model013
395,127,109,-85.44474626367646,model013,model013
395,128,45,-83.87591432405932,model013,model013
395,128,109,-85.78950427158802,model013,model013
395,128,152,-82.79098422094404,model013,model013
395,129,40,-80.08673600540477,model013,model013
395,132,140,-87.04360895767672,model013,model013
395,138,143,-87.09554123547672,model013,model013
395,140,61,-84.17161319086657,model013,model013
395,140,132,-87.04360895767672,model013,model013
395,143,138,-87.09554123547672,model013,model013
395,143,145,-87.4434511243331,model013,model013
395,143,148,-85.6966384691289,model013,model013
395,145,143,-87.4434511243331,model013,model013
395,145,148,-84.26529688009256,model013,model013
395,147,59,-83.31128353459593,model013,model013
395,148,143,-85.6966384691289,model013,model013
395,148,145,-84.26529688009256,model013,model013
395,149,52,-71.88523234743927,model013,model013
395,150,114,-81.536574530288,model013,model013
395,152,45,-73.01543240721041,model013,model013
395,152,109,-86.01094394448731,model013,model013
395,152,128,-82.79098422094404,model013,model013
395,156,53,-86.5718221233738,model013,model013
400,40,129,-80.08464195749957,model013,model013
400,45,109,-75.7618808812243,model013,model013
400,45,127,-86.70117838023589,model013,model013
400,45,159,-80.64226557361945,model013,model013
400,52,149,-84.35302948355587,model013,model013
400,61,130,-82.70065155293071,model013,model013
400,61,132,-86.79813389955599,model013,model013
400,61,140,-86.00491541961401,model013,model013
400,63,140,-86.86144094066485,model013,model013
400,69,115,-86.52712752855011,model013,model013
400,70,91,-84.75486437575768,model013,model013
400,73,95,-86.7990626897288,model013,model013
400,79,124,-75.38737419953073,model013,model013
400,79,155,-83.01111894160535,model013,model013
400,81,102,-79.27360666120967,model013,model013
400,91,70,-84.75486437575768,model013,model013
400,95,73,-86.7990626897288,model013,model013
400,102,81,-79.27360666120967,model013,model013
400,109,45,-75.7618808812243,model013,model013
400,109,127,-85.0623499478377,model013,model013
400,109,159,-79.63276490241253,model013,model013
400,114,150,-83.23177984223891,model013,model013
400,115,69,-86.52712752855011,model013,model013
400,124,79,-75.38737419953073,model013,model013
400,124,155,-82.21936123428256,model013,model013
400,127,45,-86.70117838023589,model013,model013
400,127,109,-85.0623499478377,model013,model013
400,127,159,-81.3541741638273,model013,model013
400,129,40,-80.08464195749957,model013,model013
400,130,61,-82.70065155293071,model013,model013
400,132,61,-86.79813389955599,model013,model013
400,137,160,-86.94519008218762,model013,model013
400,138,145,-87.5358264846799,model013,model013
400,140,61,-86.00491541961401,model013,model013
400,140,63,-86.86144094066485,model013,model013
400,145,138,-87.5358264846799,model013,model013
400,145,148,-85.10332577093475,model013,model013
400,148,145,-85.10332577093475,model013,model013
400,149,52,-84.35302948355587,model013,model013
400,150,114,-83.23177984223891,model013,model013
400,155,79,-83.01111894160535,model013,model013
400,155,124,-82.21936123428256,model013,model013
400,159,45,-80.64226557361945,model013,model013
400,159,109,-79.63276490241253,model013,model013
400,159,127,-81.3541741638273,model013,model013
400,160,137,-86.94519008218762,model013,model013
405,40,129,-85.6128579201903,model013,model013
405,45,109,-78.65207951675856,model013,model013
405,45,159,-84.24685413195193,model013,model013
405,55,152,-80.90574335833246,model013,model013
405,61,130,-83.5718041377543,model013,model013
405,61,132,-75.22950530985003,model013,model013
405,73,95,-86.86720812195622,model013,model013
405,75,153,-84.2447347908778,model013,model013
405,79,124,-72.49369749975111,model013,model013
405,79,155,-85.29150874327904,model013,model013
405,81,102,-80.3372649055915,model013,model013
405,82,157,-79.63710339497702,model013,model013
405,95,73,-86.86720812195622,model013,model013
405,102,81,-80.3372649055915,model013,model013
405,109,45,-78.65207951675856,model013,model013
405,109,127,-84.74536169495053,model013,model013
405,109,159,-83.13706064521016,model013,model013
405,114,150,-84.97185542325067,model013,model013
405,124,79,-72.49369749975111,model013,model013
405,124,155,-84.13355939989992,model013,model013
405,127,109,-84.74536169495053,model013,model013
405,127,141,-81.7400913445682,model013,model013
405,129,40,-85.6128579201903,model013,model013
405,130,61,-83.5718041377543,model013,model013
405,130,132,-85.86820990412643,model013,model013
405,132,61,-75.22950530985003,model013,model013
405,132,130,-85.86820990412643,model013,model013
405,137,160,-86.83776974026367,model013,model013
405,138,145,-86.92484720138411,model013,model013
405,141,127,-81.7400913445682,model013,model013
405,145,138,-86.92484720138411,model013,model013
405,145,148,-85.87825100726303,model013,model013
405,148,145,-85.87825100726303,model013,model013
405,150,114,-84.97185542325067,model013,model013
405,152,55,-80.90574335833246,model013,model013
405,153,75,-84.2447347908778,model013,model013
405,155,79,-85.29150874327904,model013,model013
405,155,124,-84.13355939989992,model013,model013
405,157,82,-79.63710339497702,model013,model013
405,159,45,-84.24685413195193,model013,model013
405,159,109,-83.13706064521016,model013,model013
405,160,137,-86.83776974026367,model013,model013
410,45,109,-85.86411779082516,model013,model013
410,55,152,-80.60580145578544,model013,model013
410,55,159,-85.45584017255621,model013,model013
410,60,156,-72.33745761848505,model013,model013
410,61,132,-80.71499564415288,model013,model013
410,73,95,-87.50136230069957,model013,model013
410,75,153,-85.10682105823633,model013,model013
410,79,124,-78.28040914175185,model013,model013
410,81,102,-81.99689104727216,model013,model013
410,82,157,-80.60453564221686,model013,model013
410,95,73,-87.50136230069957,model013,model013
410,102,81,-81.99689104727216,model013,model013
410,106,156,-87.44532680666504,model013,model013
410,109,45,-85.86411779082516,model013,model013
410,109,127,-84.5114938752678,model013,model013
410,109,141,-81.62852570058104,model013,model013
410,110,131,-86.88807528048515,model013,model013
410,113,116,-86.60725642750435,model013,model013
410,114,150,-86.56683892102842,model013,model013
410,116,113,-86.60725642750435,model013,model013
410,124,79,-78.28040914175185,model013,model013
410,127,109,-84.5114938752678,model013,model013
410,127,141,-78.87833499934624,model013,model013
410,130,132,-87.56180323129009,model013,model013
410,131,110,-86.88807528048515,model013,model013
410,132,61,-80.71499564415288,model013,model013
410,132,130,-87.56180323129009,model013,model013
410,138,145,-86.55765608307061,model013,model013
410,141,109,-81.62852570058104,model013,model013
410,141,127,-78.87833499934624,model013,model013
410,145,138,-86.55765608307061,model013,model013
410,145,148,-86.59718319110611,model013,model013
410,148,145,-86.59718319110611,model013,model013
410,150,114,-86.56683892102842,model013,model013
410,152,55,-80.60580145578544,model013,model013
410,153,75,-85.10682105823633,model013,model013
410,156,60,-72.33745761848505,model013,model013
410,156,106,-87.44532680666504,model013,model013
410,157,82,-80.60453564221686,model013,model013
410,159,55,-85.45584017255621,model013,model013
415,45,141,-83.2520653154678,model013,model013
415,55,159,-80.1399215832249,model013,model013
415,59,154,-85.36102489526533,model013,model013
415,60,106,-84.51312274240945,model013,model013
415,60,156,-84.87612316192663,model013,model013
415,79,124,-82.62958720288557,model013,model013
415,81,102,-83.71990709173092,model013,model013
415,81,143,-87.29994875036866,model013,model013
415,97,136,-85.40662202472745,model013,model013
415,102,81,-83.71990709173092,model013,model013
415,106,60,-84.51312274240945,model013,model013
415,106,156,-85.25492006663913,model013,model013
415,109,127,-84.37587670088666,model013,model013
415,109,141,-84.69973679287824,model013,model013
415,110,131,-83.52489273656703,model013,model013
415,124,79,-82.62958720288557,model013,model013
415,127,109,-84.37587670088666,model013,model013
415,131,110,-83.52489273656703,model013,model013
415,136,97,-85.40662202472745,model013,model013
415,138,145,-86.50494093072966,model013,model013
415,141,45,-83.2520653154678,model013,model013
415,141,109,-84.69973679287824,model013,model013
415,143,81,-87.29994875036866,model013,model013
415,145,138,-86.50494093072966,model013,model013
415,145,148,-87.26655385105204,model013,model013
415,146,158,-85.13605345122316,model013,model013
415,148,145,-87.26655385105204,model013,model013
415,154,59,-85.36102489526533,model013,model013
415,156,60,-84.87612316192663,model013,model013
415,156,106,-85.25492006663913,model013,model013
415,158,146,-85.13605345122316,model013,model013
415,159,55,-80.1399215832249,model013,model013
420,45,141,-81.15867164172457,model013,model013
420,59,154,-82.69550518384919,model013,model013
420,60,106,-84.83071097641685,model013,model013
420,66,115,-81.97348879897142,model013,model013
420,67,139,-84.62111348312115,model013,model013
420,69,128,-86.51600080358857,model013,model013
420,79,124,-85.62872016479248,model013,model013
420,81,102,-85.30772321969062,model013,model013
420,81,143,-84.08407649360436,model013,model013
420,91,168,-82.28898335676483,model013,model013
420,97,136,-82.78993973166445,model013,model013
420,102,81,-85.30772321969062,model013,model013
420,106,60,-84.83071097641685,model013,model013
420,106,156,-87.35835256995671,model013,model013
420,109,127,-84.34817571804092,model013,model013
420,110,131,-86.17255725214451,model013,model013
420,114,127,-87.47997827756748,model013,model013
420,115,66,-81.97348879897142,model013,model013
420,124,79,-85.62872016479248,model013,model013
420,127,109,-84.34817571804092,model013,model013
420,127,114,-87.47997827756748,model013,model013
420,128,69,-86.51600080358857,model013,model013
420,131,110,-86.17255725214451,model013,model013
420,136,97,-82.78993973166445,model013,model013
420,138,145,-86.77794478692869,model013,model013
420,139,67,-84.62111348312115,model013,model013
420,141,45,-81.15867164172457,model013,model013
420,143,81,-84.08407649360436,model013,model013
420,145,138,-86.77794478692869,model013,model013
420,146,158,-87.4579999555508,model013,model013
420,154,59,-82.69550518384919,model013,model013
420,155,165,-87.13643109522087,model013,model013
420,156,106,-87.35835256995671,model013,model013
420,158,146,-87.4579999555508,model013,model013
420,163,167,-76.2257162069526,model013,model013
420,165,155,-87.13643109522087,model013,model013
420,167,163,-76.2257162069526,model013,model013
420,168,91,-82.28898335676483,model013,model013
425,45,141,-85.61294586005346,model013,model013
425,59,154,-84.60695593407814,model013,model013
425,66,115,-57.37669910754906,model013,model013
425,66,159,-83.57188708672375,model013,model013
425,67,139,-87.60469407471946,model013,model013
425,69,128,-83.16615036029654,model013,model013
425,75,146,-77.98088741058658,model013,model013
425,81,102,-86.72299292830384,model013,model013
425,81,143,-82.21722782991668,model013,model013
425,91,168,-76.33229121676457,model013,model013
425,94,119,-81.12920120285004,model013,model013
425,96,131,-85.37352752803389,model013,model013
425,102,81,-86.72299292830384,model013,model013
425,109,127,-84.43045073546256,model013,model013
425,109,150,-86.14763627433796,model013,model013
425,114,127,-82.34232194839825,model013,model013
425,115,66,-57.37669910754906,model013,model013
425,115,159,-83.59110216368359,model013,model013
425,119,94,-81.12920120285004,model013,model013
425,127,109,-84.43045073546256,model013,model013
425,127,114,-82.34232194839825,model013,model013
425,127,150,-85.98051239038446,model013,model013
425,128,69,-83.16615036029654,model013,model013
425,131,96,-85.37352752803389,model013,model013
425,138,145,-87.32147381803631,model013,model013
425,138,148,-87.6007583291785,model013,model013
425,139,67,-87.60469407471946,model013,model013
425,141,45,-85.61294586005346,model013,model013
425,143,81,-82.21722782991668,model013,model013
425,145,138,-87.32147381803631,model013,model013
425,146,75,-77.98088741058658,model013,model013
425,148,138,-87.6007583291785,model013,model013
425,150,109,-86.14763627433796,model013,model013
425,150,127,-85.98051239038446,model013,model013
425,154,59,-84.60695593407814,model013,model013
425,155,165,-87.2338764333424,model013,model013
425,159,66,-83.57188708672375,model013,model013
425,159,115,-83.59110216368359,model013,model013
425,163,167,-77.42292208044627,model013,model013
425,163,170,-81.16965491309941,model013,model013
425,165,155,-87.2338764333424,model013,model013
425,167,163,-77.42292208044627,model013,model013
425,167,170,-83.5226583333327,model013,model013
425,168,91,-76.33229121676457,model013,model013
425,170,163,-81.16965491309941,model013,model013
425,170,167,-83.5226583333327,model013,model013
430,66,115,-82.77035631847139,model013,model013
430,66,159,-86.25357336280732,model013,model013
430,69,128,-87.20385247011293,model013,model013
430,73,164,-82.57494380127348,model013,model013
430,75,146,-81.18784900014722,model013,model013
430,77,152,-86.00561977190985,model013,model013
430,81,143,-84.29079924659206,model013,model013
430,91,168,-80.62445656154364,model013,model013
430,94,119,-78.36153265832738,model013,model013
430,96,131,-82.11939506908777,model013,model013
430,102,143,-86.42242720405868,model013,model013
